Name,Age,GPA,Credits Completed,Year,Pathway
Mark  Miller,19,2.27,5,Senior,Criminal Justice
Conner  Johnson,17,1.15,21,Sophmore,Engineering
Jimmy  Moore,16,2.62,8,Victory Lap,Bio Med
Marge  Moore,19,4.48,2,Junior,Engineering
Joe  Smith,14,3.19,40,Sophmore,Culinary
Joe  Brown,19,2.79,42,Victory Lap,Business
Timmy  Jones,14,0.42,55,Freshman,Computer Science
John  Wilson,15,0.34,49,Freshman,Computer Science
Jimmy  Jones,17,1.61,53,Victory Lap,Business
Marge  Williams,16,1.2,30,Freshman,Early College
Jimmy  Smith,14,3.7,57,Senior,Engineering
Marge  Moore,17,2.71,10,Sophmore,Early College
Calvin  Johnson,16,4.03,42,Freshman,Construction
James  Moore,19,2.79,8,Sophmore,Engineering
Eli  Smith,17,2.95,60,Sophmore,Construction
John  Rodrigues,15,2.26,33,Sophmore,Culinary
Mark  Brown,19,2.25,57,Freshman,Criminal Justice
Billy  Miller,17,1.93,3,Victory Lap,Business
Billy  Jones,18,4.45,16,Junior,Computer Science
John  Davis,14,3.64,52,Sophmore,Business
Ben  Smith,17,1.64,1,Victory Lap,Business
Marge  Miller,14,3.62,37,Freshman,Computer Science
Calvin  Rodrigues,15,4.47,52,Victory Lap,Business
Ben  Williams,19,3.68,1,Junior,Criminal Justice
Timmy  Williams,14,1.67,38,Sophmore,Early College
Conner  Wilson,18,2.01,13,Victory Lap,Early College
John  Jones,19,4.45,11,Sophmore,Bio Med
Mark  Jones,18,3.27,22,Junior,Computer Science
Timmy  Williams,19,0.89,44,Victory Lap,Marketing
Joe  Davis,14,1.44,3,Sophmore,Business
Jimmy  Williams,18,1.05,6,Junior,Culinary
Conner  Johnson,17,3.91,47,Sophmore,Culinary
Lisa  Davis,14,0.86,10,Sophmore,Engineering
Andy  Rodrigues,18,2.7,48,Victory Lap,Criminal Justice
Marge  Jones,16,0.6,21,Freshman,Business
Calvin  Rodrigues,16,2.83,10,Victory Lap,Early College
Conner  Miller,14,1.74,53,Junior,Early College
Lisa  Jones,19,4.19,28,Victory Lap,Business
Conner  Jones,15,0.83,38,Sophmore,Computer Science
Lisa  Smith,16,1.86,21,Junior,Early Child Education
Calvin  Rodrigues,17,2.34,2,Junior,Marketing
Ben  Wilson,17,3.46,7,Sophmore,Early College
Lisa  Miller,18,4.04,4,Freshman,Engineering
Marge  Smith,19,2.59,51,Freshman,Early Child Education
Eli  Miller,18,4.24,34,Junior,Culinary
Conner  Brown,16,0.4,41,Senior,Construction
Marge  Smith,18,0.85,38,Victory Lap,Construction
Jimmy  Jones,15,2.97,53,Senior,Engineering
John  Miller,17,3.5,17,Freshman,Business
Ben  Davis,18,1.81,28,Freshman,Early Child Education
Steven  Moore,18,2.42,31,Sophmore,Culinary
Steven  Davis,16,3.27,31,Senior,Criminal Justice
Joe  Rodrigues,16,1.36,34,Freshman,Marketing
Mark  Miller,18,1.99,56,Sophmore,Engineering
Ben  Williams,17,1.65,44,Sophmore,Early College
Calvin  Miller,15,3.77,42,Junior,Criminal Justice
Ben  Davis,15,2.22,3,Senior,Business
Marge  Johnson,19,2.4,2,Freshman,Criminal Justice
Lisa  Johnson,15,2.91,53,Sophmore,Marketing
Marge  Johnson,14,2.67,3,Senior,Business
Ben  Davis,14,3.05,22,Sophmore,Culinary
Lisa  Brown,17,0.86,47,Senior,Early Child Education
John  Johnson,19,3.14,3,Sophmore,Computer Science
Lisa  Jones,14,2.67,16,Junior,Early College
Steven  Brown,17,1.12,41,Senior,Bio Med
Timmy  Johnson,17,3.92,12,Sophmore,Computer Science
Conner  Johnson,17,2.47,49,Junior,Construction
Eli  Moore,16,2.12,54,Victory Lap,Business
Conner  Miller,15,3.59,38,Sophmore,Marketing
John  Williams,16,1.05,29,Junior,Early Child Education
Mark  Williams,16,3.31,30,Sophmore,Marketing
Calvin  Jones,14,2.28,17,Senior,Early College
Marge  Jones,16,2.45,33,Freshman,Engineering
Mark  Smith,16,1.99,58,Sophmore,Early Child Education
Timmy  Jones,16,1.32,3,Freshman,Construction
Ben  Smith,18,0.88,39,Junior,Criminal Justice
Lisa  Wilson,17,3.11,29,Sophmore,Construction
Andy  Rodrigues,18,3.9,11,Sophmore,Marketing
Timmy  Williams,19,1.55,17,Senior,Computer Science
Lisa  Wilson,14,0.34,0,Senior,Early Child Education
Steven  Smith,16,3.19,46,Sophmore,Business
James  Smith,18,2.41,43,Sophmore,Computer Science
John  Johnson,14,1.56,38,Freshman,Business
James  Rodrigues,14,2.61,1,Junior,Marketing
Ben  Smith,16,4.4,40,Victory Lap,Criminal Justice
Ben  Wilson,14,3.88,35,Victory Lap,Marketing
Jimmy  Wilson,17,1.38,51,Freshman,Criminal Justice
Steven  Brown,17,0.79,6,Sophmore,Business
James  Rodrigues,14,1.86,60,Victory Lap,Bio Med
Marge  Wilson,19,3.46,20,Victory Lap,Early Child Education
Steven  Wilson,16,3.94,53,Junior,Criminal Justice
Joe  Johnson,17,4.21,52,Senior,Early College
Andy  Moore,14,2.77,1,Junior,Early College
Calvin  Jones,18,3.32,14,Junior,Engineering
John  Davis,19,1.2,39,Sophmore,Construction
Calvin  Rodrigues,18,3.14,29,Sophmore,Bio Med
Lisa  Smith,14,1.19,28,Senior,Bio Med
James  Johnson,15,2.02,55,Sophmore,Computer Science
Eli  Davis,17,3.09,49,Victory Lap,Early College
Billy  Rodrigues,14,0.35,22,Junior,Marketing
Ben  Moore,14,3.3,15,Junior,Marketing
Timmy  Rodrigues,15,0.39,21,Freshman,Business
Steven  Brown,19,2.0,3,Junior,Engineering
James  Johnson,18,2.06,4,Victory Lap,Computer Science
Ben  Miller,17,1.6,19,Sophmore,Marketing
Steven  Johnson,17,2.27,18,Junior,Engineering
Calvin  Davis,16,0.83,19,Sophmore,Culinary
Ben  Davis,15,2.85,58,Sophmore,Business
Andy  Miller,17,2.0,12,Victory Lap,Early Child Education
John  Jones,18,3.26,30,Junior,Bio Med
Calvin  Rodrigues,14,3.27,33,Freshman,Culinary
Lisa  Wilson,16,1.09,57,Freshman,Early Child Education
Eli  Jones,15,2.42,13,Senior,Computer Science
Andy  Davis,19,1.61,21,Victory Lap,Marketing
Steven  Moore,14,4.1,39,Sophmore,Engineering
Eli  Rodrigues,19,4.11,19,Junior,Criminal Justice
John  Johnson,19,2.3,34,Freshman,Business
John  Miller,17,3.88,44,Senior,Early Child Education
Mark  Rodrigues,14,2.1,38,Sophmore,Culinary
Timmy  Rodrigues,14,0.5,18,Junior,Culinary
Jimmy  Moore,16,1.52,8,Freshman,Business
Steven  Jones,14,3.94,37,Junior,Computer Science
Joe  Davis,18,3.59,4,Senior,Early College
Conner  Davis,17,0.72,2,Junior,Criminal Justice
John  Miller,14,4.25,13,Sophmore,Marketing
Ben  Davis,15,4.11,50,Freshman,Bio Med
Mark  Williams,15,0.74,33,Freshman,Criminal Justice
Andy  Jones,14,1.44,52,Junior,Criminal Justice
Billy  Johnson,14,2.52,44,Freshman,Marketing
Marge  Wilson,14,4.32,58,Freshman,Engineering
Joe  Rodrigues,18,2.2,13,Freshman,Construction
Billy  Jones,17,1.37,24,Freshman,Business
Calvin  Smith,14,1.19,55,Junior,Marketing
Eli  Rodrigues,14,1.43,42,Junior,Computer Science
Jimmy  Jones,15,1.23,20,Sophmore,Early College
Eli  Miller,14,2.43,13,Victory Lap,Culinary
Calvin  Smith,15,1.8,21,Freshman,Computer Science
James  Jones,19,4.47,43,Senior,Construction
Jimmy  Brown,19,0.9,1,Sophmore,Early College
Timmy  Jones,19,3.07,42,Sophmore,Culinary
Eli  Wilson,19,4.5,35,Victory Lap,Culinary
James  Smith,15,1.28,22,Senior,Early Child Education
Andy  Jones,17,3.18,8,Victory Lap,Criminal Justice
Mark  Williams,16,0.69,48,Victory Lap,Bio Med
Joe  Davis,15,2.78,49,Senior,Bio Med
James  Moore,16,4.18,21,Senior,Construction
Andy  Moore,19,3.32,7,Junior,Early College
John  Jones,18,2.74,19,Sophmore,Computer Science
Joe  Moore,17,0.92,43,Victory Lap,Criminal Justice
Timmy  Moore,17,1.53,19,Senior,Construction
Ben  Johnson,18,1.65,6,Junior,Computer Science
Billy  Davis,17,1.22,35,Freshman,Bio Med
Joe  Moore,15,2.33,26,Senior,Bio Med
Conner  Moore,14,0.5,28,Junior,Culinary
Eli  Smith,17,0.96,7,Freshman,Marketing
Andy  Moore,17,0.39,47,Sophmore,Construction
Lisa  Davis,14,0.9,53,Senior,Bio Med
Andy  Miller,17,0.62,18,Senior,Culinary
Marge  Jones,18,2.61,6,Senior,Early Child Education
Andy  Johnson,19,1.71,50,Senior,Early Child Education
James  Wilson,16,2.37,51,Sophmore,Bio Med
Lisa  Miller,15,0.39,54,Senior,Construction
Mark  Moore,16,3.56,39,Sophmore,Construction
Calvin  Johnson,14,0.79,42,Senior,Computer Science
Ben  Jones,17,4.1,36,Freshman,Business
Eli  Davis,15,0.85,15,Senior,Construction
Lisa  Moore,14,1.74,51,Victory Lap,Engineering
Billy  Miller,16,0.62,35,Junior,Construction
Calvin  Davis,17,3.25,58,Junior,Criminal Justice
Marge  Miller,17,1.49,39,Junior,Engineering
Timmy  Williams,18,3.34,43,Junior,Construction
James  Williams,17,0.6,21,Freshman,Computer Science
Lisa  Rodrigues,15,2.87,14,Senior,Bio Med
Marge  Smith,17,0.86,1,Victory Lap,Culinary
Eli  Miller,19,0.46,17,Senior,Culinary
Ben  Smith,19,3.0,44,Sophmore,Criminal Justice
Steven  Smith,17,0.85,5,Freshman,Engineering
Marge  Johnson,18,3.03,42,Senior,Culinary
Lisa  Davis,19,0.52,38,Sophmore,Marketing
Jimmy  Miller,17,1.51,16,Freshman,Business
Ben  Wilson,18,4.5,38,Sophmore,Computer Science
Timmy  Williams,15,2.11,58,Victory Lap,Marketing
Jimmy  Jones,15,3.88,7,Junior,Marketing
Conner  Wilson,15,2.7,45,Sophmore,Early College
Marge  Wilson,16,4.27,59,Freshman,Computer Science
Steven  Rodrigues,16,3.23,57,Freshman,Computer Science
Marge  Davis,18,3.92,26,Sophmore,Computer Science
Billy  Davis,18,4.26,15,Senior,Early Child Education
John  Williams,16,3.41,41,Sophmore,Culinary
Andy  Jones,17,3.35,49,Sophmore,Early College
Ben  Williams,18,1.51,26,Victory Lap,Bio Med
Billy  Rodrigues,15,3.69,20,Junior,Culinary
Eli  Smith,15,1.07,45,Freshman,Marketing
Joe  Brown,15,1.4,18,Senior,Business
Conner  Smith,14,1.45,11,Sophmore,Construction
Ben  Davis,15,2.86,3,Victory Lap,Engineering
Billy  Davis,15,1.36,37,Junior,Engineering
Billy  Brown,18,1.19,26,Sophmore,Early College
Jimmy  Williams,17,0.48,10,Freshman,Engineering
Billy  Moore,15,2.6,27,Junior,Early Child Education
Joe  Miller,18,0.43,16,Freshman,Marketing
Jimmy  Johnson,17,3.81,47,Sophmore,Computer Science
Ben  Smith,18,0.93,49,Freshman,Culinary
Marge  Miller,16,2.77,21,Freshman,Construction
Conner  Rodrigues,14,1.21,47,Freshman,Culinary
Marge  Moore,19,3.14,46,Sophmore,Marketing
Jimmy  Brown,14,4.0,45,Sophmore,Bio Med
Marge  Johnson,19,0.54,52,Victory Lap,Computer Science
Steven  Rodrigues,16,3.2,29,Senior,Construction
Calvin  Moore,15,1.14,53,Senior,Early College
Conner  Rodrigues,15,0.49,40,Sophmore,Criminal Justice
Calvin  Moore,19,2.82,36,Sophmore,Culinary
Joe  Moore,19,2.88,34,Junior,Engineering
Marge  Miller,15,1.13,25,Sophmore,Computer Science
Conner  Wilson,15,3.05,58,Sophmore,Marketing
Ben  Smith,17,1.66,38,Senior,Computer Science
Ben  Miller,18,4.19,56,Victory Lap,Construction
Steven  Wilson,19,2.15,23,Victory Lap,Culinary
Marge  Williams,15,4.47,29,Victory Lap,Construction
Andy  Rodrigues,15,0.98,32,Junior,Engineering
Jimmy  Miller,15,1.48,23,Freshman,Engineering
Ben  Johnson,14,1.52,50,Sophmore,Early Child Education
Mark  Smith,19,2.56,16,Senior,Bio Med
Andy  Miller,18,2.38,45,Senior,Culinary
Marge  Brown,16,3.89,55,Junior,Criminal Justice
Steven  Williams,15,0.55,57,Freshman,Criminal Justice
Jimmy  Smith,19,3.71,17,Freshman,Construction
Timmy  Smith,19,1.05,18,Victory Lap,Criminal Justice
Conner  Miller,15,2.06,25,Victory Lap,Business
Billy  Brown,14,3.46,9,Sophmore,Engineering
Eli  Rodrigues,14,0.87,26,Freshman,Construction
Steven  Jones,15,1.48,2,Victory Lap,Culinary
Calvin  Davis,18,3.1,11,Sophmore,Early Child Education
Eli  Smith,17,2.3,25,Junior,Construction
Lisa  Brown,16,1.31,55,Junior,Culinary
Ben  Davis,18,3.22,27,Sophmore,Culinary
Billy  Davis,18,2.39,3,Junior,Bio Med
Lisa  Williams,17,1.09,20,Victory Lap,Construction
James  Rodrigues,18,2.98,8,Sophmore,Culinary
Mark  Smith,15,4.28,2,Junior,Criminal Justice
Jimmy  Rodrigues,18,3.93,45,Junior,Marketing
Lisa  Smith,16,1.56,21,Victory Lap,Culinary
Billy  Smith,17,3.11,14,Senior,Computer Science
Ben  Jones,19,0.92,18,Senior,Business
Eli  Wilson,18,1.36,19,Victory Lap,Construction
Ben  Smith,19,2.1,49,Senior,Bio Med
Timmy  Rodrigues,15,1.44,12,Sophmore,Computer Science
John  Rodrigues,15,3.25,54,Sophmore,Construction
Mark  Miller,18,2.25,28,Sophmore,Business
Marge  Davis,14,1.08,34,Freshman,Construction
Joe  Brown,16,2.77,54,Sophmore,Bio Med
James  Davis,15,4.05,45,Sophmore,Bio Med
Andy  Davis,15,4.44,60,Victory Lap,Bio Med
Steven  Williams,16,3.75,21,Freshman,Marketing
Eli  Brown,14,3.13,4,Victory Lap,Early Child Education
Steven  Johnson,14,1.48,32,Sophmore,Early Child Education
Marge  Davis,16,2.33,41,Sophmore,Construction
John  Smith,19,0.94,15,Victory Lap,Construction
Timmy  Miller,15,1.22,8,Freshman,Culinary
Ben  Smith,18,0.46,3,Junior,Business
Mark  Smith,19,2.53,55,Victory Lap,Bio Med
James  Smith,14,3.71,22,Freshman,Marketing
Conner  Williams,15,3.29,59,Freshman,Marketing
Jimmy  Johnson,16,2.41,4,Victory Lap,Business
Calvin  Wilson,18,4.33,13,Junior,Bio Med
Mark  Davis,14,3.95,27,Freshman,Criminal Justice
Conner  Smith,18,2.27,56,Victory Lap,Early Child Education
John  Wilson,15,2.19,7,Senior,Early Child Education
Steven  Brown,18,0.75,59,Sophmore,Construction
Calvin  Rodrigues,18,1.06,4,Junior,Early College
Steven  Williams,18,2.43,23,Victory Lap,Engineering
Mark  Moore,19,2.26,19,Senior,Culinary
Steven  Brown,14,1.35,38,Junior,Early Child Education
Marge  Johnson,19,3.1,45,Senior,Engineering
Calvin  Wilson,14,2.76,6,Sophmore,Business
Ben  Rodrigues,17,2.07,13,Senior,Construction
Ben  Davis,18,2.41,48,Sophmore,Culinary
Marge  Johnson,19,2.72,42,Junior,Engineering
Conner  Jones,14,1.38,19,Junior,Early Child Education
Joe  Williams,16,4.09,18,Freshman,Criminal Justice
Steven  Rodrigues,18,3.87,48,Junior,Construction
Ben  Rodrigues,15,1.02,13,Sophmore,Early Child Education
Billy  Miller,17,3.48,34,Freshman,Engineering
Steven  Brown,16,2.65,43,Freshman,Engineering
Steven  Jones,18,3.23,21,Freshman,Engineering
Joe  Smith,14,1.51,15,Sophmore,Early College
Mark  Moore,18,3.4,50,Victory Lap,Criminal Justice
Marge  Wilson,18,1.77,20,Junior,Construction
James  Jones,14,0.62,26,Junior,Bio Med
Jimmy  Moore,19,3.95,8,Junior,Marketing
Conner  Wilson,18,3.02,10,Sophmore,Criminal Justice
John  Wilson,15,3.31,60,Sophmore,Construction
James  Davis,15,1.59,60,Sophmore,Marketing
Conner  Brown,19,1.46,3,Sophmore,Early College
Ben  Wilson,17,1.84,23,Freshman,Computer Science
Billy  Smith,19,1.02,20,Freshman,Computer Science
Steven  Miller,14,1.98,20,Sophmore,Early Child Education
Jimmy  Johnson,14,1.68,54,Sophmore,Culinary
Joe  Davis,19,0.89,50,Junior,Business
Ben  Jones,16,4.11,34,Freshman,Criminal Justice
Jimmy  Williams,16,4.27,29,Victory Lap,Business
James  Smith,14,2.62,49,Senior,Culinary
Lisa  Williams,19,2.97,52,Freshman,Engineering
Marge  Jones,15,3.1,3,Freshman,Criminal Justice
Billy  Moore,14,1.41,32,Senior,Culinary
Ben  Rodrigues,15,0.73,8,Sophmore,Early College
Calvin  Rodrigues,16,4.07,27,Freshman,Computer Science
Mark  Davis,16,4.4,54,Senior,Bio Med
James  Johnson,18,1.33,5,Senior,Early Child Education
Billy  Brown,15,1.11,23,Junior,Culinary
Ben  Miller,14,3.26,16,Victory Lap,Business
Joe  Wilson,14,2.64,29,Sophmore,Construction
Conner  Johnson,19,2.27,19,Sophmore,Marketing
Jimmy  Williams,16,4.25,18,Junior,Construction
Conner  Brown,14,4.29,21,Senior,Business
John  Williams,16,3.51,47,Senior,Engineering
Calvin  Smith,15,1.82,7,Sophmore,Early College
Jimmy  Williams,17,1.61,3,Junior,Construction
Jimmy  Moore,16,3.44,48,Senior,Business
John  Wilson,15,3.21,24,Junior,Bio Med
Lisa  Moore,17,1.7,52,Freshman,Marketing
James  Moore,14,2.85,41,Sophmore,Criminal Justice
Joe  Brown,16,0.37,24,Victory Lap,Culinary
Lisa  Smith,17,0.63,9,Sophmore,Bio Med
Steven  Rodrigues,18,2.5,54,Freshman,Early College
Lisa  Davis,19,1.87,51,Victory Lap,Early College
Lisa  Davis,19,0.46,15,Senior,Culinary
Calvin  Jones,15,1.28,7,Junior,Business
Timmy  Davis,16,1.95,30,Victory Lap,Construction
Joe  Johnson,18,1.04,2,Sophmore,Bio Med
Steven  Brown,19,3.53,49,Victory Lap,Computer Science
Ben  Jones,18,0.91,26,Junior,Construction
Mark  Wilson,18,2.26,17,Freshman,Business
Jimmy  Johnson,19,1.07,11,Junior,Early Child Education
Joe  Smith,14,4.33,27,Junior,Construction
Eli  Davis,16,2.75,36,Freshman,Bio Med
Calvin  Brown,17,1.65,12,Freshman,Construction
John  Jones,18,2.27,34,Freshman,Criminal Justice
Conner  Williams,19,0.79,5,Victory Lap,Marketing
Jimmy  Williams,19,0.43,26,Sophmore,Criminal Justice
Lisa  Johnson,18,1.22,17,Sophmore,Business
Jimmy  Rodrigues,19,4.45,15,Senior,Culinary
Jimmy  Moore,14,0.51,25,Victory Lap,Computer Science
Marge  Wilson,16,3.34,51,Sophmore,Marketing
Ben  Brown,17,3.21,18,Junior,Bio Med
John  Miller,19,4.03,27,Victory Lap,Early Child Education
Lisa  Brown,16,3.9,55,Junior,Early College
John  Wilson,19,1.09,19,Sophmore,Marketing
Ben  Johnson,16,2.98,5,Senior,Criminal Justice
Ben  Moore,16,1.01,15,Senior,Culinary
Mark  Brown,17,0.74,3,Junior,Engineering
Calvin  Wilson,14,0.41,60,Senior,Construction
Timmy  Moore,15,0.55,4,Sophmore,Construction
Conner  Moore,16,1.55,11,Junior,Construction
Ben  Davis,18,0.73,42,Victory Lap,Engineering
Ben  Miller,18,2.52,58,Sophmore,Early College
Calvin  Brown,15,4.05,30,Senior,Culinary
James  Moore,18,1.48,55,Senior,Computer Science
Ben  Williams,17,0.51,55,Sophmore,Business
Billy  Davis,19,1.59,24,Freshman,Bio Med
John  Rodrigues,14,1.27,20,Freshman,Culinary
Eli  Smith,14,3.26,21,Senior,Bio Med
Billy  Wilson,18,4.46,30,Freshman,Criminal Justice
Marge  Rodrigues,16,3.59,14,Junior,Culinary
Lisa  Davis,14,2.5,60,Senior,Construction
Mark  Brown,19,3.37,52,Senior,Criminal Justice
Joe  Williams,18,3.82,31,Senior,Computer Science
Jimmy  Jones,19,1.45,54,Senior,Culinary
John  Smith,19,3.21,43,Senior,Construction
Billy  Wilson,17,0.9,18,Junior,Early College
Mark  Miller,15,0.52,30,Sophmore,Early College
Timmy  Jones,16,1.94,14,Senior,Engineering
Calvin  Brown,17,2.31,49,Junior,Bio Med
Calvin  Davis,14,0.62,32,Senior,Construction
Ben  Jones,14,2.25,29,Victory Lap,Early College
James  Moore,19,2.24,60,Victory Lap,Engineering
Joe  Wilson,15,2.33,19,Sophmore,Culinary
Eli  Johnson,18,2.45,38,Senior,Computer Science
Ben  Smith,14,4.11,18,Junior,Marketing
Timmy  Miller,17,4.31,7,Victory Lap,Bio Med
Timmy  Williams,19,1.96,28,Freshman,Construction
Mark  Miller,15,3.35,36,Sophmore,Bio Med
James  Johnson,16,3.62,12,Sophmore,Criminal Justice
Conner  Smith,18,3.1,58,Senior,Early College
Lisa  Wilson,15,2.04,59,Victory Lap,Early Child Education
Billy  Wilson,17,0.35,56,Victory Lap,Bio Med
Steven  Wilson,15,3.93,27,Freshman,Early Child Education
Billy  Jones,14,0.8,23,Senior,Early College
Billy  Brown,18,2.79,37,Senior,Construction
Joe  Smith,15,0.51,56,Junior,Early College
Joe  Davis,16,1.2,3,Freshman,Business
Andy  Davis,16,2.63,40,Freshman,Computer Science
Conner  Jones,18,4.26,2,Junior,Construction
Andy  Smith,18,3.22,42,Senior,Computer Science
Lisa  Wilson,19,4.42,18,Victory Lap,Bio Med
Billy  Johnson,16,4.22,31,Victory Lap,Bio Med
Mark  Davis,14,1.14,49,Junior,Construction
Billy  Jones,18,2.42,18,Sophmore,Criminal Justice
Conner  Smith,19,3.58,50,Freshman,Early College
Mark  Moore,14,0.39,3,Junior,Engineering
Ben  Moore,15,1.07,56,Sophmore,Computer Science
Conner  Moore,17,0.71,39,Freshman,Early Child Education
Calvin  Moore,18,2.37,17,Victory Lap,Marketing
Andy  Jones,14,1.34,5,Victory Lap,Culinary
Mark  Johnson,18,2.2,19,Victory Lap,Early College
John  Wilson,16,2.4,41,Sophmore,Early College
Mark  Rodrigues,18,3.03,0,Sophmore,Business
Marge  Brown,16,3.5,37,Junior,Criminal Justice
Billy  Davis,19,4.06,31,Junior,Early Child Education
John  Johnson,16,2.05,29,Victory Lap,Criminal Justice
Ben  Moore,19,0.54,53,Junior,Bio Med
Marge  Davis,17,3.68,33,Freshman,Criminal Justice
James  Smith,14,2.01,49,Sophmore,Early Child Education
Lisa  Miller,15,4.03,5,Victory Lap,Engineering
Ben  Brown,14,1.93,33,Freshman,Business
John  Wilson,19,1.11,28,Senior,Construction
Joe  Williams,15,1.36,39,Victory Lap,Early Child Education
Timmy  Wilson,15,2.89,53,Junior,Engineering
Steven  Johnson,18,2.11,60,Senior,Criminal Justice
Lisa  Smith,17,2.53,28,Senior,Criminal Justice
James  Johnson,19,2.31,21,Victory Lap,Construction
John  Miller,18,1.3,31,Victory Lap,Early Child Education
Billy  Smith,15,0.36,52,Sophmore,Computer Science
Conner  Jones,19,3.39,37,Freshman,Business
Jimmy  Miller,18,0.99,19,Victory Lap,Bio Med
Mark  Rodrigues,16,3.06,26,Freshman,Early College
Calvin  Davis,18,3.29,35,Victory Lap,Bio Med
Jimmy  Brown,16,1.83,0,Victory Lap,Early Child Education
Lisa  Smith,16,2.05,12,Sophmore,Marketing
Joe  Johnson,17,3.91,33,Junior,Early Child Education
Conner  Davis,14,3.18,45,Senior,Culinary
Conner  Smith,18,3.49,9,Victory Lap,Early College
Conner  Williams,14,3.15,44,Freshman,Early College
Eli  Brown,15,0.85,1,Sophmore,Culinary
James  Moore,17,2.04,47,Junior,Culinary
Conner  Williams,18,1.88,59,Senior,Culinary
Marge  Jones,16,0.66,1,Freshman,Criminal Justice
Lisa  Jones,19,4.44,3,Senior,Criminal Justice
Calvin  Rodrigues,18,3.42,35,Senior,Business
Steven  Jones,19,0.84,49,Senior,Criminal Justice
Billy  Brown,19,2.97,57,Freshman,Computer Science
James  Williams,14,4.49,31,Senior,Criminal Justice
John  Johnson,17,4.11,35,Victory Lap,Criminal Justice
Eli  Jones,16,3.01,36,Victory Lap,Computer Science
James  Wilson,19,3.07,5,Junior,Culinary
James  Rodrigues,14,1.88,0,Sophmore,Engineering
Andy  Brown,15,1.77,15,Senior,Marketing
Lisa  Brown,18,3.54,34,Senior,Early Child Education
Timmy  Moore,14,2.05,11,Victory Lap,Early Child Education
John  Miller,18,1.78,23,Sophmore,Construction
Timmy  Moore,19,3.21,18,Freshman,Computer Science
James  Davis,18,2.77,32,Sophmore,Business
Lisa  Moore,14,4.09,23,Freshman,Construction
Eli  Moore,19,3.56,19,Freshman,Criminal Justice
Mark  Moore,18,4.2,53,Freshman,Construction
Andy  Williams,19,0.72,30,Sophmore,Bio Med
Mark  Johnson,17,3.0,2,Junior,Bio Med
Joe  Wilson,15,0.41,12,Sophmore,Culinary
Marge  Wilson,18,2.9,19,Senior,Criminal Justice
